itemNumber,class,name,customerReviewAverage,customerReviewCount,customerTopRated,modelNumber,salePrice,manufacturer,isRefurbished
9SIA5AFK0P9516,phone,"Samsung Galaxy S22 SM-S901UIDAXAA 5G Unlocked Cell Phone 6.1"" Pink 8GB RAM",4.5,2,False,SM-S901UIDAXAA,619.97,SAMSUNG,False
9SIAGREEWJ5631,phone,"Xiaomi Mi 11i 5G, 6.67“ AMOLED FHD+ DotDisplay, 256GB + 8GB RAM, Qualcomm®? Snapdragon™ 888 Processor, 108MP Triple Camera, Factory Unlocked Smartphone, Global Version",0.0,0,False,Mi 11i 5G 256GB/8GB Cosmic Black,575.99,Mi,False
9SIADS6KCG8138,phone,Samsung Galaxy S22 5G 128GB Fully Unlocked Phantom Black - Grade B,0.0,0,False,SM-G901U0000,279.99,SAMSUNG,True
9SIA8EHE8W8689,phone,"Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud White",4.5,19,False,SM-G781UZWMXAA,599.98,SAMSUNG,False
9SIA5AFK210312,phone,Samsung Galaxy S23 STANDARD EDITION Dual-SIM 128GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Green) - International Version,0.0,0,False,Galaxy S23 GRN,749.97,SAMSUNG,False
75-827-007,phone,"Apple iPhone 15 PRO 256GB, Refurbished Unlocked Cell Phone, Natural Titanium - Very Good Condition (Grade B)",0.0,0,False,PAB100835,785.99,Apple,True
9SIAGREKGM9848,phone,"Xiaomi Redmi Note 9S, 6.67"" Display, 128GB + 6GB RAM, 48MP Camera, 18W Fast Charge, 5020mAh Battery, Dual SIM GSM Unlocked 4G LTE, International Model - Interstellar Gray",0.0,0,False,Note 9S 128GB Gray,219.99,Mi-Zone,False
75-827-005,phone,"Apple iPhone 15 PRO MAX 256GB, Refurbished Unlocked Cell Phone, White Titanium - Very Good Condition (Grade B)",0.0,0,False,PAB100837,882.99,Apple,True
9SIBZU3KF17660,phone,"SAMSUNG Galaxy S25 Ultra Cell Phone, 512GB, 12GB AI Smartphone, Unlocked Android, Dual Sim, New (International Version) - Titanium Silverblue",0.0,0,False,SM -S938B/DS,1197.0,SAMSUNG,False
75-113-566,phone,"Apple iPhone XR 4G LTE Fully Unlocked (Verizon + Sprint + GSM Unlocked) 6.1"" Blue 3GB RAM",5.0,1,False,XR-64GB-BLE-FU,204.99,Apple,True
9SIBEDFK782678,phone,Samsung Galaxy S23 128GB Fully Unlocked Green - Refurbished Good,0.0,0,False,SM-G911U003,209.99,SAMSUNG,True
9SIADS6KFK3054,phone,Apple iPhone 13 128GB Fully Unlocked - Midnight (Grade A),0.0,0,False,IPHONE.13-128GB-BLACK-U-NE,349.0,Apple,True
9SIAE4WKG23204,phone,Apple iPhone 16e - 128GB - White - Fully Unlocked - Grade B+,0.0,0,False,A.i16e.U.128.WH.8,411.99,Apple,True
9SIBYRBKFY0002,phone,Samsung Galaxy S23+ - 256GB - Phantom Black - Single Sim - Fully Unlocked - Good (Grade B),0.0,0,False,6FB6AEBC7EB5ADZ,269.99,SAMSUNG,True
9SIAH1UK3H0001,phone,"SAMSUNG Galaxy Z Flip 5 F731B Foldable Design, 5G Dual 512GB 8GB RAM Factory Unlocked for Any Carrier, GSM Global Model, Mobile Cell Phone  Mint",0.0,0,False,ZFLIP5-02,425.0,SAMSUNG,True
9SIAGREKM09230,phone,Samsung Galaxy A36 5G 256GB SM-A366E/DS Global Unlocked 6.7 inch 8GB RAM Smartphone - Awesome Lime - New,0.0,0,False,SM-A366E/DS LIME,284.99,SAMSUNG,False
9SIBYRBKJG7571,phone,Google  Pixel 6 - 128GB - Stormy Black - Fully Unlocked - Excellent (Grade A),0.0,0,False,142CBBEA0343A4Z,155.0,Google,True
9SIBYRBKJM5579,phone,Apple iPhone 13 Mini 128GB Fully Unlocked Blue Very Good - Grade B,3.0,3,False,MLHR3LL/A00,229.0,Apple,True
75-113-693,phone,"Apple iPhone XR 4G LTE Unlocked GSM Phone w/ 12 MP Camera 6.1"" Yellow 3GB RAM",0.0,0,False,XR-64GB-YLW-ULK,229.99,Apple,True
75-168-147,phone,Samsung Galaxy S20+ 5G G986U 128GB GSM/CDMA Unlocked Android SmartPhone (USA Version) - Cosmic Black,0.0,0,False,SM-G986UZKAXAA-128GB-CB-B,287.99,SAMSUNG,True
9SIAGREKHG6016,phone,"Samsung Galaxy A36 5G 128GB 8GB RAM, Android Smartphone, Latin Version, Dual Sim, Unlocked - Awesome Black",0.0,0,False,SM-A366E/DS,259.99,SAMSUNG,False
9SIAGREK3V9646,phone,Xiaomi Redmi Note 12 Pro+ Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Sky Blue) - International Version,0.0,0,False,Note 12 Pro+ SBLU,324.99,Redmi,False
9SIA8X5JZ95047,phone,"SAMSUNG Galaxy Z Flip 5 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Compact, Foldable Design, One-Hand Control, Best Selfies, Full Cover Screen, Hands-Free Use, US Version, 2023, Cream",0.0,0,False,SM-F731UZEAXAA,769.99,SAMSUNG,False
9SIABPXKM14929,phone,Samsung Galaxy A17 5G SM-A176B/DS 128GB Global Unlocked 6.7inch  6GB RAM Smartphone - Black -New,0.0,0,False,SM-A176B/DS,203.95,SAMSUNG,False
9SIBYRBKJH4926,phone,Samsung Galaxy S20+ - 128GB - Cosmic Grey - 5G - Single Sim - Fully Unlocked - Excellent (Grade A),0.0,0,False,324B8330CD128DZ,170.0,SAMSUNG,True
75-827-066,phone,"Apple iPhone 14 Plus 128GB, Refurbished Unlocked Cell Phone, Purple - Very Good Condition (Grade B)",0.0,0,False,PAB100707,476.99,Apple,True
9SIA4DMK3N9877,phone,Apple iPhone 14 256GB Fully Unlocked Starlight - Grade B,0.0,0,False,MPW23LL/A00,400.37,Apple,True
9SIBYRBKFS8916,phone,Apple iPhone SE (2022) - 128GB - Red - Fully Unlocked - Excellent (Grade A),0.0,0,False,38D8C7AAD38432Z,218.0,Apple,True
9SIA8X5KBR6953,phone,"SAMSUNG Galaxy Z Flip 6 AI Cell Phone, 256GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Foldable Design, 2024",0.0,0,False,SM-F741UZYAXAA,1048.99,SAMSUNG,False
9SIA8X5JPN5146,phone,OnePlus 10 Pro | 5G Android Smartphone | 6.7 QHD+ Display | 12GB+256GB | U.S. Unlocked | Triple Camera co-Developed with Hasselblad | Volcanic Black,0.0,0,False,692181562177,627.99,OnePlus,False
75-113-614,phone,"Apple iPhone XR 4G LTE Fully Unlocked (Verizon + Sprint + GSM Unlocked) 6.1"" White 3GB RAM",4.4,8,False,XR-64GB-WHT-FU,179.0,Apple,True
23B-000A-00TJ8,phone,"Apple iPhone 14 PRO 256GB, Refurbished Unlocked Cell Phone, Deep Purple - Very Good Condition (Grade B)",0.0,0,False,MQ1D3LL/A,640.99,Apple,True
75-113-915,phone,"Apple iPhone 12 128GB, Refurbished Unlocked Cell Phone, Red - Very Good Condition (Grade B)",0.0,0,False,IPH-12-128-RED-B,329.9,Apple,True
9SIADS6KBH3511,phone,Google Pixel 6a 128GB Fully Unlocked Charcoal - Grade A,0.0,0,False,GB62Z00,179.0,Google,True
9SIBAU4K9Y0714,phone,Motorola Moto G Stylus | 2022 | 2-Day Battery | Unlocked | Made for US 4/128GB | 50MP Camera | Twilight Blue,0.0,0,False,PAT40012US,139.99,Motorola,False
9SIAH1UKKU0078,phone,Samsung Galaxy S24 Ultra 256GB Fully Unlocked Titanium Violet-Grade A,0.0,0,False,SSDJF24,679.0,SAMSUNG,True
9SIA8EHE8W8812,phone,Samsung Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone | US Version | 128GB of Storage | Mobile Gaming Smartphone | Long-Lasting Battery | Mystic Black,4.7,6,False,SM-N986UZKAXAA,849.98,SAMSUNG,False
9SIBYRBKJG8055,phone,Google  Pixel 8 (5G) - 128GB - Rose - Fully Unlocked - Excellent (Grade A),0.0,0,False,14A8777938DF8FZ,312.09,Google,True
9SIAS2VHGF5821,phone,"Xiaomi Redmi Note 11 Pro 5G, 6.67"" FHD+ AMOLED DotDisplay, 128GB + 6GB RAM, 108MP Camera, Factory Unlocked GSM Smartphone, International Version - Graphite Gray",0.0,0,False,0704076910446,426.65,Mi,False
9SIBYRBKK43078,phone,Samsung Galaxy S21 - 128GB - Phantom Gray - 5G - Single Sim - Fully Unlocked - Acceptable (Grade C),0.0,0,False,8F1126614027BAZ,129.0,SAMSUNG,True
75-827-015,phone,"Apple iPhone 15 128GB, Refurbished Unlocked Cell Phone, Green - Very Good Condition (Grade B)",0.0,0,False,PAB100810,549.0,Apple,True
9SIBYRBKJG8044,phone,Google  Pixel 7 - 128GB - Snow - 8GB RAM - Fully Unlocked - Excellent (Grade A),0.0,0,False,9FBF483B4C2E96Z,185.0,Google,True
75-113-944,phone,"Apple iPhone 13 256GB, Pre-Owned Unlocked Cell Phone, Blue - Very Good Condition",0.0,0,False,PAB100666,429.9,Apple,True
9SIA8X5KBH8781,phone,"SAMSUNG Galaxy Z Flip 6 AI Cell Phone, 256GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Foldable Design, 2024, US",0.0,0,False,SM-F741UZSAXAA,1113.99,SAMSUNG,False
75-827-022,phone,"Apple iPhone 15 Pro Max 512GB, Refurbished Unlocked Cell Phone, Natural Titanium - Very Good Condition (Grade B)",0.0,0,False,PAB100843,931.99,Apple,True
9SIBYRBKFV0631,phone,Samsung Galaxy S22 Ultra (5G) - 128GB - Phantom Black - Single Sim - Fully Unlocked - Premium,0.0,0,False,A8A3D7192A5434Z,308.99,SAMSUNG,True
9SIBYRBKFS9173,phone,Samsung Galaxy S22 Ultra (5G) - 128GB - Burgundy - Single Sim - Fully Unlocked - Excellent (Grade A),0.0,0,False,BAD7E2344B22C4Z,284.99,SAMSUNG,True
9SIBYRBKK69196,phone,Samsung Galaxy Note 20 Ultra - 128GB - Mystic Black - 5G - Single Sim - 8GB RAM - Fully Unlocked - Excellent (Grade A),0.0,0,False,0AD22C7068BAA3Z,246.46,SAMSUNG,True
9SIAEE0KFR8064,phone,Apple iPhone SE 3 64GB Fully Unlocked - Midnight (Grade A),0.0,0,False,IPHONE.SE.3-64GB-MIDNIGHT-U-NE,149.99,Apple,True
9SIAEE0KFR8089,phone,Apple iPhone XR 128GB Fully Unlocked - Black (Grade A),0.0,0,False,IPHONE.XR-128GB-BLACK-U-NE,167.99,Apple,True
9SIBZRPKEP3935,phone,Samsung Galaxy S20 Ultra 5G 128GB Black-Refurbished Mint Grade A+ *30 days free return 90 days warranty*,0.0,0,False,ewx1028,189.0,SAMSUNG,True
9SIA8X5KDV1395,phone,"SAMSUNG Galaxy S25 Ultra Cell Phone, 512GB, AI Smartphone, Unlocked Android, AI Camera, Fast Processor, Long Battery Life, 2025, Titanium Silverblue",0.0,0,False,SM-S938UZBEXAA,1269.99,SAMSUNG,False
9SIBEDFK4B2527,phone,Apple iPhone 14 PRO MAX 256GB Fully Unlocked Space Black - Grade A-,0.0,0,False,MQ8T3LL/A00,514.99,Apple,True
9SIAJU9KH44213,phone,"SAMSUNG Galaxy S25 Ultra Cell Phone, 512GB, 12GB AI Smartphone, Unlocked Android, Dual Sim, New (International Version) - Titanium Gray",0.0,0,False,SM- S928B/DS,1198.0,SAMSUNG,False
9SIAGREKHF0987,phone,Xiaomi Redmi Note 14 Pro 5G 256GB ROM 8GB RAM Dual SIM GSM Unlocked - Midnight Black,0.0,0,False,X-NOTE14-PRO-5G-8-256-BK,294.99,Mi,False
9SIA547JRP2463,phone,"Google Pixel 5a 5G, 6.34"" OLED Display,128GB + 6GB RAM, 12MP Dual Camera, Qualcomm® Snapdragon 765G, Factory Unlocked (GSM Only | No CDMA ) International Version",2.0,2,False,Pixel 5a 128GB Mostly Black,325.0,Google,False
9SIAGREJ355091,phone,"Xiaomi Redmi Note 9 Pro 128GB + 6GB RAM, 6.67"" FHD+ DotDisplay, 64MP AI Quad Camera, Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone, International Version - No Warranty",0.0,0,False,Note 9 Pro Grey,269.99,Mi-Zone,False
9SIA5AFKDF2064,phone,"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Phantom Black",0.0,0,False,SM-F936UZKAXAA,999.97,SAMSUNG,False
9SIBZRPKEP3933,phone,Samsung Galaxy S21+ Plus 128GB Fully unlocked Phantom Silver-Refurbished Mint Grade A+ *30 days free return 90 days warranty*,0.0,0,False,ewx1025,179.0,SAMSUNG,True
9SIBYRBKFS8947,phone,Apple iPhone 13 mini - 128GB - Blue - Fully Unlocked - Excellent (Grade A),0.0,0,False,96DCFBA47D1CB1Z,254.0,Apple,True
9SIAS2VHGR3976,phone,Xiaomi Redmi Note 11 Pro 6.67-inch 2400x1080P AMOLED Display 5G Smartphone 8GB 256GB 5160mAh Battery Android 11-Purple,0.0,0,False,0704076910552,548.45,Mi,False
9SIAGREKFB2849,phone,SAMSUNG Galaxy S25 Ultra S938B 512GB ROM 12GB RAM Dual SIM GSM Unlocked - Black,0.0,0,False,SM-S938B-5G-12-512-BK,1039.99,SAMSUNG,False
9SIBYRBKNP2662,phone,Samsung Galaxy S23 Ultra - 512GB - Lime - Single Sim - 8GB RAM - Fully Unlocked - Excellent (Grade A),0.0,0,False,9D994F50E96C41Z,439.34,SAMSUNG,True
9SIBYRBKJD3932,phone,Motorola  Edge (2022) - 256GB - Mineral Gray - 5G - Fully Unlocked - Good (Grade B),0.0,0,False,779558802A367EZ,84.96,Motorola,True
9SIAWHXKJ09341,phone,"sluting OUKITEL WP55 Android 15 Rugged Phone Unlocked 5G- 36GB+256GB/TF 2TB Rugged Smartphone, 11000mAh(33W) Battery, 6.6"" FHD+120HZ Display, 108MP Camera, 5G Dual SIM ,stylish and lightweight phone",0.0,0,False,WP55,339.0,sluting,False
9SIAE4WKP71715,phone,Apple iPhone 15 Pro 128GB Fully Unlocked - Natural Titanium (Grade B+),0.0,0,False,A.i15P.U.128.NT.8,548.99,Apple,True
9SIBYRBKFS8346,phone,Samsung Galaxy S24+ - 512GB - Cobalt Violet - Single Sim - Fully Unlocked - Excellent (Grade A),0.0,0,False,FECC8C531E41B2Z,537.29,SAMSUNG,True
9SIBYRBKHM6649,phone,Apple iPhone 16e - 128GB - Black - Fully Unlocked - Good (Grade B),0.0,0,False,0A81535DFAB2D0Z,413.09,Apple,True
9SIBZWWKG00247,phone,"OUKITEL WP55 Pro 5G Rugged Smartphone Unlocked Android 15, 48GB+512GB/TF 2TB CellPhones, 11000mAh(33W) Battery, 6.6"" FHD+120HZ Display, 108MP Camera, 5G Dual SIM Phone, NFC/GPS/OTG/IP68/IP69K,T-Mobile",0.0,0,False,WP55Pro,299.99,OUKITEL,False
9SIA7WPKC56703,phone,Apple iPhone XR 128GB Fully Unlocked Verizon T-Mobile AT&T 4G LTE (2018) - White - Excellent Condition,0.0,0,False,IPHXR128WHAB75,204.97,Apple,True
9SIAAM8KCR9504,phone,"Apple iPhone 13 128GB, Refurbished Unlocked Cell Phone, Starlight - Very Good Condition (Grade B)",0.0,0,False,PAB100755,479.99,Apple,True
9SIAAM8KCR9628,phone,"BLU G64 G1010WW 256GB Dual-SIM GSM Unlocked, Peach",0.0,0,False,PBN201761,139.99,BLU,False
75-827-127,phone,"Apple iPhone 16 PRO MAX 1TB, Refurbished Unlocked Cell Phone, White Titanium - Very Good Condition (Grade B)",0.0,0,False,PAB100934,1459.99,Apple,True
9SIBYRBKJH5271,phone,Google  Pixel 5 - 128GB - Sorta Sage - T-Mobile Locked - Excellent (Grade A),0.0,0,False,505114DE2E22E8Z,700.0,Google,True
9SIAH1UK1G3622,phone,Samsung Galaxy S21+ Plus 5G - 128GB - GSM CDMA Factory Unlocked - Phantom Black - Excellent Mint Condition - 90 Day Warranty,0.0,0,False,SM-G996U-BRB,189.0,SAMSUNG,True
9SIBYRBKJD4129,phone,Samsung Galaxy S10e - 128GB - Prism Black - Single Sim - 6GB RAM - Fully Unlocked - Excellent (Grade A),0.0,0,False,8C8DCF6AD81558Z,134.99,SAMSUNG,True
9SIBK15JNP1024,phone,"Xiaomi Redmi Note 10 Pro, 6.67"" AMOLED DotDisplay, 128GB + 6GB RAM, 108MP Quad Camera, IP53 TÜV SÜD Certified, GSM Only, Factory Unlocked Smartphone, Global Version",0.0,0,False,Redmi Note 10 Pro 128GB/6GB Onyx Gray,369.0,Mi,False
9SIBYRBKG05580,phone,Apple iPhone 12 - 64GB - Black - Fully Unlocked - Good (Grade B),0.0,0,False,2FC5AF5E6C5819Z,175.0,Apple,True
9SIBEDFK7B4116,phone,Samsung Galaxy S23 Plus 256GB Fully Unlocked Phantom Black - Refurbished Good,0.0,0,False,SM-G916U000,254.99,SAMSUNG,True
9SIBYRBKK73572,phone,Samsung Galaxy S22 (5G) - 128GB - Green - Single Sim - T-Mobile Locked - Acceptable (Grade C),0.0,0,False,4F2D5D86D1F263Z,170.0,SAMSUNG,True
9SIBEDFK3N2198,phone,Apple iPhone 13 PRO MAX 128GB Fully Unlocked Gold - Grade A,0.0,0,False,MLKN3LL/A1,439.99,Apple,True
75-827-125,phone,"Apple iPhone 16 PRO MAX 1TB, Refurbished Unlocked Cell Phone, Natural Titanium - Very Good Condition (Grade B)",0.0,0,False,PAB100932,1459.99,Apple,True
9SIAGREEWJ5631,phone,"Xiaomi Mi 11i 5G, 6.67“ AMOLED FHD+ DotDisplay, 256GB + 8GB RAM, Qualcomm®? Snapdragon™ 888 Processor, 108MP Triple Camera, Factory Unlocked Smartphone, Global Version",0.0,0,False,Mi 11i 5G 256GB/8GB Cosmic Black,575.99,Mi,False
9SIAH1UK928058,phone,Orbic Journey Postpaid 4G LTE 8GB Flip Phone Spectrum Unlocked - Grade A+,0.0,0,False,Orbic Journey,29.0,Orbic,True
9SIA8X5K466612,phone,"SAMSUNG Galaxy Z Fold 5 Cell Phone, Factory Unlocked Android Smartphone, 512GB, Big 7.6 Screen for Streaming, Gaming, Dual App View, One-Hand Control, Hands-Free Use, US Version, 2023, Cream",0.0,0,False,SM-F946UZEEXAA,1072.99,SAMSUNG,True
9SIBYRBKFV0672,phone,Apple iPhone 12 Pro - 512GB - Graphite - Fully Unlocked - Good (Grade B),0.0,0,False,E24D2C61EF3B51Z,264.99,Apple,True
9SIAGREKGM9848,phone,"Xiaomi Redmi Note 9S, 6.67"" Display, 128GB + 6GB RAM, 48MP Camera, 18W Fast Charge, 5020mAh Battery, Dual SIM GSM Unlocked 4G LTE, International Model - Interstellar Gray",0.0,0,False,Note 9S 128GB Gray,219.99,Mi-Zone,False
9SIA5AFK210309,phone,Samsung Galaxy S23 STANDARD EDITION Dual-SIM 128GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Cream) - International Version,0.0,0,False,Galaxy S23 CRM,749.97,SAMSUNG,False
9SIA8X5KEN0796,phone,"Motorola razr+ | 2024 | Unlocked | Made for US 12/256 | 50MP Camera | Spring Green
Smartphone Cell Phone",0.0,0,False,PB2J0005US OB,756.99,Motorola,True
9SIBYRBKFS8544,phone,Samsung Galaxy S22 Ultra (5G) - 512GB - Phantom Black - Single Sim - Fully Unlocked - Excellent (Grade A),0.0,0,False,A6C77F81BBC603Z,325.0,SAMSUNG,True
9SIBYRBKK81583,phone,Motorola  Edge+ (2022) - 128GB - Cosmos Blue - Single Sim - 8GB RAM - Fully Unlocked - Excellent (Grade A),0.0,0,False,DDFC50FBA3E1BFZ,114.99,Motorola,True
9SIBZWWKGF3364,phone,"Ulefone Armor 34 PRO 5G AI Rugged Smartphone with Projector.25500mAh(66W),32GB+512GB Andriod 15 Phone,6.95 FHD+ IP68 Waterproof,64MP+50MP+50MP Camera,1100 LMS LED Light,Widevine L1,NFC,IR Blaster",0.0,0,False,Ulefone Armor 34 Pro,619.99,Ulefone,False
9SIBYRBKJG6694,phone,Apple iPhone XR - 128GB - Red - Fully Unlocked - Excellent (Grade A),0.0,0,False,A15982C8E62587Z,165.0,Apple,True
9SIAH1UK301174,phone,"Samsung Galaxy S22 5G, 128GB, Phantom Black, Locked: Verizon, (Very Good)",0.0,0,False,b266kgv,229.0,SAMSUNG,True
9SIBYRBKJT0273,phone,Apple iPhone 13 Pro - 128GB - Silver - Fully Unlocked - Excellent (Grade A),0.0,0,False,41ADD25BCE7C43Z,374.0,Apple,True
9SIAJU9KH44486,phone,"SAMSUNG Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Zoom Camera, Long Battery Life, S Pen, US Version, 2024, Titanium Yellow",0.0,0,False,SM-S928UZYEXAA,859.99,SAMSUNG,False
9SIA8X5KCX5540,phone,"SAMSUNG Galaxy S24 Cell Phone, 128GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Onyx Black",0.0,0,False,SM-S921UZKAXAA OB,549.99,SAMSUNG,True
75-113-985,phone,"Apple iPhone 13 128GB, Unlocked Refurbished Cell Phone, Green - Very Good Condition (Grade B)",0.0,0,False,PAB100665,399.99,Apple,True
9SIBEDFK4F2301,phone,Apple iPhone 14 PRO MAX 512GB Fully Unlocked Purple - Grade B,0.0,0,False,MQ913LL/A00,504.99,Apple,True
9SIBYRBKK68671,phone,Google  Pixel 7a - 128GB - Charcoal - AT&T Locked - Good (Grade B),0.0,0,False,5B4BA6949F96CCZ,183.59,Google,True
9SIBEDFK796976,phone,Samsung Galaxy S23 Plus 256GB Fully Unlocked Phantom Black - Refurbished Very Good,0.0,0,False,SM-G916U010,284.99,SAMSUNG,True
9SIAGREKHP0254,phone,Nokia C2 2nd Edition Dual-SIM 32GB ROM + 2GB RAM (Only GSM | No CDMA) Factory Unlocked 4G/LTE Smartphone (Warm Gray) - International Version,0.0,0,False,Nokia C2 2nd Ed G,69.99,Nokia,False
9SIA8X5JHS3458,phone,Google Pixel 6  5G Android Phone - Unlocked Smartphone with Wide and Ultrawide Lens - 256GB - Sorta Seafoam Cell Phone Smart,0.0,0,False,GA03910-US,493.99,Google,False
9SIA7WPKAY0985,phone,Apple iPhone 12 mini 256GB Fully Unlocked Verizon T-Mobile AT&T 5G (2020) - Blue - Good Condition,0.0,0,False,IPH12MN256BLCP65,189.97,Apple,True
9SIA4DMK7V6830,phone,Apple iPhone 14 PRO 256GB Deep Purple Fully Unlocked - Grade B,0.0,0,False,MQ1D3LL/A00,606.63,Apple,True
9SIBYRBKK76808,phone,Apple iPhone 7 - 128GB - Black - Fully Unlocked - Excellent (Grade A),0.0,0,False,3D5BA604A7E541Z,85.0,Apple,True
9SIBK15K578913,phone,Nokia 5.4 Dual-SIM 128GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Polar Night) - International Version,0.0,0,False,Nokia 5.4 DS PN,478.73,Nokia,False
9SIBGD3KNA9598,phone,,0.0,0,False,PSN102012,356.99,SAMSUNG,False
9SIBYRBKK48070,phone,Motorola  One (5G) - 128GB - Oxford Blue - AT&T Locked - Good (Grade B),0.0,0,False,FAC08F294FC48CZ,81.9,Motorola,True
9SIBGD3KNA9599,phone,,0.0,0,False,PSN102011,363.77,SAMSUNG,False
9SIBYRBKKE0119,phone,Samsung Galaxy S23 - 128GB - Lavender - Single Sim - GSM Unlocked - Excellent (Grade A),0.0,0,False,0C5D13420DA88AZ,220.0,SAMSUNG,True
9SIBYRBKFS8647,phone,Samsung Galaxy S23 - 128GB - Cream - Single Sim - Fully Unlocked - Excellent (Grade A),0.0,0,False,13CD2BACFB2997Z,211.99,SAMSUNG,True
9SIA8X5KB74908,phone,Motorola razr+ | 2024 | Unlocked | Made for US 12/256 | 50MP Camera | Peach Fuzz Smartphone Cell Phone,0.0,0,False,PB2J0007US,747.99,Motorola,False
9SIA8X5K2N6108,phone,"SAMSUNG Galaxy S23 FE Cell Phone, 128GB, Unlocked Android Smartphone, Long Battery Life, Premium Processor, Tough Gorilla Glass Display, Hi-Res 50MP Camera, US Version, 2023, Mint",0.0,0,False,SM-S711ULGAXAA,546.99,SAMSUNG,False
9SIBEDFK3A1699,phone,"Apple iPhone 14 PRO MAX 128GB, Refurbished Unlocked Cell Phone, Purple - Very Good Condition (Grade B)",4.0,1,False,MQ8R3LL/A,509.99,Apple,True
9SIBEDFK3A1355,phone,Apple iPhone 14 PRO MAX 128GB Fully Unlocked Space Black - Grade A,0.0,0,False,MQ8N3LL/A,509.99,Apple,True
9SIBEDFK4A4058,phone,Apple iPhone SE Gen 2 (2020) 256GB Fully Unlocked Black - Grade A,0.0,0,False,MXVP2LL/A0,164.99,Apple,True
9SIA5AFF4B3737,phone,"Google Pixel 2 64GB G011A GSM + CDMA Factory Unlocked 5"" AMOLED Display 4GB RAM 12.2MP Smartphone - Just Black - USA Version",0.0,0,False,Pixel 2 64GB,279.97,Google,False
9SIA8X5JH25969,phone,Nokia XR20 5G | Android 11 | Unlocked Smartphone | Dual SIM | US Version | 6/128GB | 6.67-Inch Screen | 48MP Dual Camera | Granite Cell Phone Smart,0.0,0,False,XR20 Granite,361.99,Nokia,False
75-827-040,phone,"Apple iPhone 15 Plus 128GB GSM / CDMA Unlocked Phone, Yellow - Very Good Condition (Grade B)",0.0,0,False,PAB100821,640.99,Apple,True
75-827-015,phone,"Apple iPhone 15 128GB, Refurbished Unlocked Cell Phone, Green - Very Good Condition (Grade B)",0.0,0,False,PAB100810,549.0,Apple,True
75-827-160,phone,"Apple iPhone 16 512GB, Pre-Owned Unlocked Cell Phone, Teal - Very Good Condition",0.0,0,False,PAB100973,959.99,Apple,True
75-113-944,phone,"Apple iPhone 13 256GB, Pre-Owned Unlocked Cell Phone, Blue - Very Good Condition",0.0,0,False,PAB100666,429.9,Apple,True
9SIABPXKHZ8921,phone,Google Pixel 9 Pro XL GGX8B 256GB Factory Unlocked  6.8 inch 16GB RAM Smartphone - Obsidian - Good,0.0,0,False,GGX8B B,634.95,Google,False
9SIBZPDKF63869,phone,Apple iPhone Xs Max 256GB Fully Unlocked - Gold-Grade A,0.0,0,False,XSM/256GB GOLD,204.99,Apple,True
9SIBZR0KF46872,phone,"Redmi Note 13 5G + 4G LTE (256GB + 8GB) 6.67"" 108MP Triple (for Tmobile Mint Tello & Global) Global Bands Unlocked (Ocean Teal)",0.0,0,False,note 13-cr,264.99,Mi,True
9SIBYRBKJG8517,phone,Samsung Galaxy A14 - 64GB - Black - 5G - Single Sim - 4GB RAM - GSM Unlocked - Good (Grade B),0.0,0,False,1C9D97E60993FAZ,65.0,SAMSUNG,True
9SIBYRBKJG7633,phone,Samsung Galaxy S21 - 256GB - Phantom Gray - 5G - Single Sim - T-Mobile Locked - Excellent (Grade A),0.0,0,False,BB0AA5C3C6BCC2Z,240.0,SAMSUNG,True
75-827-131,phone,"Apple iPhone 15 Pro Cell Phones - Unlocked Cell phones 6.1"" Black Titanium",0.0,0,False,PAB100894,882.99,Apple,True
